Average Rating,Director,Writer,Country of Origin,Languages,Runtime,Release Year
2.374293099404263,2026,822,658,87,-0.2101503435351235,-0.6290143434214852
2.374293099404263,1951,3269,297,1048,0.1454941828884624,1.1601942312087457
2.374293099404263,1918,3218,678,223,0.1454941828884624,0.7228321351880225
2.374293099404263,305,508,490,831,0.1454941828884624,1.0011534690193917
2.374293099404263,484,812,678,87,-0.2101503435351235,0.8023525162826994
2.374293099404263,1544,4285,726,120,0.1454941828884624,0.48427099190399175
2.374293099404263,1438,2460,225,299,-0.2101503435351235,0.046908895883268666
2.374293099404263,433,2097,658,87,0.1454941828884624,0.4445108013566533
2.374293099404263,2070,3446,678,87,-0.2101503435351235,-0.35069300959011596
2.374293099404263,107,2122,678,87,-0.2101503435351235,1.0011534690193917
2.374293099404263,2080,1646,678,514,-0.2101503435351235,-0.032611485211408255
2.374293099404263,2458,901,678,87,-0.2101503435351235,0.16618946752528405
2.374293099404263,336,730,717,283,-0.2101503435351235,0.046908895883268666
2.374293099404263,2095,3499,205,249,0.1454941828884624,0.9613932784720532
2.374293099404263,1775,3005,145,566,-0.2101503435351235,0.6830719446406841
2.374293099404263,1747,2961,297,1048,0.1454941828884624,1.1601942312087457
2.374293099404263,945,109,396,801,-0.2101503435351235,-0.27117262849543905
2.374293099404263,1601,2167,678,168,-0.2101503435351235,-2.0603812031256696
2.374293099404263,2213,3695,381,771,0.1454941828884624,-1.0266162488948698
2.374293099404263,800,1386,360,755,0.1454941828884624,-0.27117262849543905
2.374293099404263,107,2031,678,87,-0.2101503435351235,-1.6230191071049467
2.374293099404263,380,630,678,87,-0.2101503435351235,-2.338702536957039
2.374293099404263,1356,2327,678,87,-0.2101503435351235,0.8023525162826994
2.374293099404263,380,631,678,897,-0.2101503435351235,-2.5375034896937314
2.374293099404263,225,2554,611,415,-0.2101503435351235,0.6433117540933456
2.374293099404263,1682,2831,584,978,-0.2101503435351235,1.120434040661407
2.374293099404263,2098,3487,678,1077,-0.2101503435351235,-0.07237167575874671
2.374293099404263,866,1504,297,1057,0.1454941828884624,1.0806738501140687
2.374293099404263,901,2335,384,801,0.1454941828884624,-1.225417201631562
2.374293099404263,348,668,297,1048,0.1454941828884624,0.9216330879247149
2.374293099404263,1504,3614,354,770,1.5680722885828058,0.3252302297146379
2.374293099404263,2633,4407,284,739,-0.2101503435351235,-0.7482949150635005
2.374293099404263,875,1532,320,916,-0.2101503435351235,1.1601942312087457
2.374293099404263,970,2138,184,554,0.1454941828884624,-1.384457963820916
2.374293099404263,1553,4403,384,820,0.5011387093120483,-1.4242181543682544
2.374293099404263,1462,3923,297,859,0.1454941828884624,0.9613932784720532
2.374293099404263,2543,4218,654,4,-0.2101503435351235,0.9613932784720532
2.374293099404263,812,1403,297,1057,0.1454941828884624,0.9613932784720532
2.374293099404263,1795,3958,297,1048,0.1454941828884624,1.0409136595667303
2.374293099404263,1553,4403,384,821,0.5011387093120483,-1.4242181543682544
2.374293099404263,2269,2200,297,1048,0.1454941828884624,-0.19165224740076212
2.374293099404263,2403,4011,297,1048,0.1454941828884624,0.6433117540933456
2.374293099404263,111,203,320,916,-0.2101503435351235,-0.19165224740076212
2.374293099404263,913,3573,297,717,0.1454941828884624,-0.6290143434214852
2.374293099404263,807,1396,810,53,-0.2101503435351235,-0.43021339068479286
2.374293099404263,2592,1660,145,581,-0.2101503435351235,0.5637913729986687
2.374293099404263,1273,380,568,1064,-0.2101503435351235,-0.5892541528741467
2.374293099404263,1482,2547,305,1048,0.1454941828884624,-0.15189205685342363
